gene_id,batch1,batch2,batch3,chem1,chem2,chem3
YBR248C|HIS7,0,0,0,0,0,0
YBR249C|ARO4,0,0,0,0,0,0
YBR250W|SPO23,0,0,0,0,0,0
YBR251W|MRPS5,0,0,0,0,0,0
YBR252W|DUT1,0,0,0,0,0,0
YBR253W|SRB6,0,0,0,0,0,0
YBR254C|TRS20,0,0,0,0,0,0
YBR255W|MTC4,0,0,0,0,0,0
YBR255C-A|YBR255C-A,0,0,0,0,0,0
YBR256C|RIB5,0,0,0,0,0,0
YBR257W|POP4,0,0,0,0,0,0
YBR258C|SHG1,0,0,0,0,0,0
YBR259W|YBR259W,0,0,0,0,0,0
YBR260C|RGD1,0,0,0,0,0,0
YBR261C|TAE1,0,0,0,0,0,0
YBR262C|AIM5,0,0,0,0,0,0
YBR263W|SHM1,0,0,0,0,0,0
YBR264C|YPT10,0,0,0,0,0,0
YBR265W|TSC10,0,0,0,0,0,0
YBR267W|REI1,0,0,0,0,0,0
YBR266C|SLM6,0,0,0,0,0,0
YBR268W|MRPL37,0,0,0,0,0,0
YBR269C|FMP21,0,0,0,0,0,0
YBR270C|BIT2,0,0,0,0,0,0
YBR271W|YBR271W,0,0,0,0,0,0
YBR272C|HSM3,0,0,0,0,0,0
YBR273C|UBX7,0,0,0,0,0,0
YBR274W|CHK1,0,0,0,0,0,0
YBR275C|RIF1,0,0,0,0,0,0
YBR276C|PPS1,0,0,0,0,0,0
YBR277C|YBR277C,0,0,0,0,0,0
YBR278W|DPB3,0,0,0,0,0,0
YBR279W|PAF1,0,0,0,0,0,0
YBR280C|SAF1,0,0,0,0,0,0
YBR281C|DUG2,0,0,0,0,0,0
YBR282W|MRPL27,0,0,0,0,0,0
YBR283C|SSH1,0,0,0,0,0,0
YBR284W|YBR284W,0,0,0,0,0,0
YBR285W|YBR285W,0,0,0,0,0,0
YBR286W|APE3,0,0,0,0,0,0
YBR287W|YBR287W,0,0,0,0,0,0
YBR288C|APM3,0,0,0,0,0,0
YBR289W|SNF5,0,0,0,0,0,0
YBR290W|BSD2,0,0,0,0,0,0
YBR291C|CTP1,0,0,0,0,0,0
YBR292C|YBR292C,0,0,0,0,0,0
YBR293W|VBA2,0,0,0,0,0,0
YBR294W|SUL1,0,0,0,0,0,0
YBR295W|PCA1,0,0,0,0,0,0
YBR296C|PHO89,0,0,0,0,0,0
YBR296C-A|YBR296C-A,0,0,0,0,0,0
YBR297W|MAL33,0,0,0,0,0,0
YBR298C|MAL31,0,0,0,0,0,0
YBR298C-A|YBR298C-A,0,0,0,0,0,0
YBR299W|MAL32,0,0,0,0,0,0
YBR300C|YBR300C,0,0,0,0,0,0
YBR301W|PAU24,0,0,0,0,0,0
YBR302C|COS2,0,0,0,0,0,0
YCL076W|YCL076W,0,0,0,0,0,0
YCL075W|YCL075W,0,0,0,0,0,0
YCL074W|YCL074W,0,0,0,0,0,0
YCL073C|YCL073C,0,0,0,0,0,0
YCL069W|VBA3,0,0,0,0,0,0
YCL068C|YCL068C,0,0,0,0,0,0
YCL067C|HMLALPHA2,0,0,0,0,0,0
YCL066W|HMLALPHA1,0,0,0,0,0,0
YCL065W|YCL065W,0,0,0,0,0,0
YCL064C|CHA1,0,0,0,0,0,0
YCL063W|VAC17,0,0,0,0,0,0
YCL061C|MRC1,0,0,0,0,0,0
YCL059C|KRR1,0,0,0,0,0,0
YCL058C|FYV5,0,0,0,0,0,0
YCL058W-A|ADF1,0,0,0,0,0,0
YCL057C-A|YCL057C-A,0,0,0,0,0,0
YCL057W|PRD1,0,0,0,0,0,0
YCL056C|YCL056C,0,0,0,0,0,0
YCL055W|KAR4,0,0,0,0,0,0
YCL054W|SPB1,0,0,0,0,0,0
YCL052C|PBN1,0,0,0,0,0,0
YCL051W|LRE1,0,0,0,0,0,0
YCL050C|APA1,0,0,0,0,0,0
YCL049C|YCL049C,0,0,0,0,0,0
YCL048W-A|YCL048W-A,0,0,0,0,0,0
YCL048W|SPS22,0,0,0,0,0,0
YCL047C|YCL047C,0,0,0,0,0,0
YCL045C|EMC1,0,0,0,0,0,0
YCL046W|YCL046W,0,0,0,0,0,0
YCL044C|MGR1,0,0,0,0,0,0
YCL043C|PDI1,0,0,0,0,0,0
YCL041C|YCL041C,0,0,0,0,0,0
YCL042W|YCL042W,0,0,0,0,0,0
YCL040W|GLK1,0,0,0,0,0,0
YCL039W|GID7,0,0,0,0,0,0
YCL038C|ATG22,0,0,0,0,0,0
YCL037C|SRO9,0,0,0,0,0,0
YCL036W|GFD2,0,0,0,0,0,0
YCL035C|GRX1,0,0,0,0,0,0
YCL034W|LSB5,0,0,0,0,0,0
YCL033C|MXR2,0,0,0,0,0,0
YCL032W|STE50,0,0,0,0,0,0
YCL031C|RRP7,0,0,0,0,0,0
YCL030C|HIS4,0,0,0,0,0,0
YCL029C|BIK1,0,0,0,0,0,0
YCL028W|RNQ1,0,0,0,0,0,0
YCL027W|FUS1,0,0,0,0,0,0
YCL026C-B|HBN1,0,0,0,0,0,0
YCL026C-A|FRM2,0,0,0,0,0,0
YCL025C|AGP1,0,0,0,0,0,0
YCL023C|YCL023C,0,0,0,0,0,0
YCL024W|KCC4,0,0,0,0,0,0
YCL022C|YCL022C,0,0,0,0,0,0
tE(UUC)C|tE(UUC)C,0,0,0,0,0,0
YCL021W-A|YCL021W-A,0,0,0,0,0,0
YCL020W|YCL020W,0,0,0,0,0,0
YCL019W|YCL019W,0,0,0,0,0,0
tL(CAA)C|SUP53,0,0,0,0,0,0
YCL018W|LEU2,0,0,0,0,0,0
YCL017C|NFS1,0,0,0,0,0,0
YCL016C|DCC1,0,0,0,0,0,0
YCL014W|BUD3,0,0,0,0,0,0
YCL012C|YCL012C,0,0,0,0,0,0
YCL011C|GBP2,0,0,0,0,0,0
YCL010C|SGF29,0,0,0,0,0,0
YCL009C|ILV6,0,0,0,0,0,0
YCL008C|STP22,0,0,0,0,0,0
YCL007C|YCL007C,0,0,0,0,0,0
YCL005W-A|VMA9,0,0,0,0,0,0
snR43|SNR43,0,0,0,0,0,0
YCL005W|LDB16,0,0,0,0,0,0
YCL004W|PGS1,0,0,0,0,0,0
YCL002C|YCL002C,0,0,0,0,0,0
YCL001W|RER1,0,0,0,0,0,0
YCL001W-A|YCL001W-A,0,0,0,0,0,0
YCL001W-B|YCL001W-B,0,0,0,0,0,0
YCR001W|YCR001W,0,0,0,0,0,0
YCR002C|CDC10,0,0,0,0,0,0
YCR003W|MRPL32,0,0,0,0,0,0
YCR004C|YCP4,0,0,0,0,0,0
YCR005C|CIT2,0,0,0,0,0,0
YCR006C|YCR006C,0,0,0,0,0,0
tP(AGG)C|SUF2,0,0,0,0,0,0
YCR007C|YCR007C,0,0,0,0,0,0
tN(GUU)C|tN(GUU)C,0,0,0,0,0,0
YCR008W|SAT4,0,0,0,0,0,0
YCR009C|RVS161,0,0,0,0,0,0
YCR010C|ADY2,0,0,0,0,0,0
YCR011C|ADP1,0,0,0,0,0,0
YCR012W|PGK1,0,0,0,0,0,0
YCR013C|YCR013C,0,0,0,0,0,0
YCR014C|POL4,0,0,0,0,0,0
YCR015C|YCR015C,0,0,0,0,0,0
snR33|SNR33,0,0,0,0,0,0
tG(GCC)C|SUF16,0,0,0,0,0,0
YCR016W|YCR016W,0,0,0,0,0,0
YCR017C|CWH43,0,0,0,0,0,0
YCR018C|SRD1,0,0,0,0,0,0
tM(CAU)C|tM(CAU)C,0,0,0,0,0,0
tK(CUU)C|tK(CUU)C,0,0,0,0,0,0
YCR018C-A|YCR018C-A,0,0,0,0,0,0
YCR019W|MAK32,0,0,0,0,0,0
YCR020C|PET18,0,0,0,0,0,0
YCR020C-A|MAK31,0,0,0,0,0,0
YCR020W-B|HTL1,0,0,0,0,0,0
YCR021C|HSP30,0,0,0,0,0,0
YCR022C|YCR022C,0,0,0,0,0,0
YCR023C|YCR023C,0,0,0,0,0,0
YCR024C|SLM5,0,0,0,0,0,0
YCR024C-B|YCR024C-B,0,0,0,0,0,0
YCR024C-A|PMP1,0,0,0,0,0,0
YCR025C|YCR025C,0,0,0,0,0,0
YCR026C|NPP1,0,0,0,0,0,0
YCR027C|RHB1,0,0,0,0,0,0
tQ(UUG)C|tQ(UUG)C,0,0,0,0,0,0
YCR028C|FEN2,0,0,0,0,0,0
YCR028C-A|RIM1,0,0,0,0,0,0
YCR030C|SYP1,0,0,0,0,0,0
snR65|SNR65,0,0,0,0,0,0
YCR031C|RPS14A,0,0,0,0,0,0
snR189|SNR189,0,0,0,0,0,0
YCR032W|BPH1,0,0,0,0,0,0
YCR033W|SNT1,0,0,0,0,0,0
YCR034W|FEN1,0,0,0,0,0,0
YCR035C|RRP43,0,0,0,0,0,0
YCR036W|RBK1,0,0,0,0,0,0
YCR037C|PHO87,0,0,0,0,0,0
YCR038C|BUD5,0,0,0,0,0,0
YCR038W-A|YCR038W-A,0,0,0,0,0,0
YCR039C|MATALPHA2,0,0,0,0,0,0
YCR040W|MATALPHA1,0,0,0,0,0,0
YCR041W|YCR041W,0,0,0,0,0,0
YCR042C|TAF2,0,0,0,0,0,0
YCR043C|YCR043C,0,0,0,0,0,0
YCR044C|PER1,0,0,0,0,0,0
YCR045C|RRT12,0,0,0,0,0,0
YCR045W-A|YCR045W-A,0,0,0,0,0,0
YCR046C|IMG1,0,0,0,0,0,0
YCR047C|BUD23,0,0,0,0,0,0
YCR047W-A|YCR047W-A,0,0,0,0,0,0
YCR049C|YCR049C,0,0,0,0,0,0
YCR048W|ARE1,0,0,0,0,0,0
YCR050C|YCR050C,0,0,0,0,0,0
YCR051W|YCR051W,0,0,0,0,0,0
YCR052W|RSC6,0,0,0,0,0,0
YCR053W|THR4,0,0,0,0,0,0
YCR054C|CTR86,0,0,0,0,0,0
YCR057C|PWP2,0,0,0,0,0,0
YCR059C|YIH1,0,0,0,0,0,0
YCR060W|TAH1,0,0,0,0,0,0
YCR061W|YCR061W,0,0,0,0,0,0
tS(CGA)C|SUP61,0,0,0,0,0,0
YCR064C|YCR064C,0,0,0,0,0,0
YCR063W|BUD31,0,0,0,0,0,0
YCR065W|HCM1,0,0,0,0,0,0
YCR066W|RAD18,0,0,0,0,0,0
YCR067C|SED4,0,0,0,0,0,0
YCR068W|ATG15,0,0,0,0,0,0
YCR069W|CPR4,0,0,0,0,0,0
YCR071C|IMG2,0,0,0,0,0,0
YCR072C|RSA4,0,0,0,0,0,0
YCR073C|SSK22,0,0,0,0,0,0
YCR073W-A|SOL2,0,0,0,0,0,0
YCR075C|ERS1,0,0,0,0,0,0
YCR075W-A|YCR075W-A,0,0,0,0,0,0
YCR076C|YCR076C,0,0,0,0,0,0
YCR077C|PAT1,0,0,0,0,0,0
YCR079W|PTC6,0,0,0,0,0,0
YCR081W|SRB8,0,0,0,0,0,0
YCR081C-A|YCR081C-A,0,0,0,0,0,0
YCR082W|AHC2,0,0,0,0,0,0
YCR083W|TRX3,0,0,0,0,0,0
YCR084C|TUP1,0,0,0,0,0,0
YCR085W|YCR085W,0,0,0,0,0,0
YCR086W|CSM1,0,0,0,0,0,0
YCR087W|YCR087W,0,0,0,0,0,0
YCR087C-A|YCR087C-A,0,0,0,0,0,0
YCR088W|ABP1,0,0,0,0,0,0
YCR089W|FIG2,0,0,0,0,0,0
YCR090C|YCR090C,0,0,0,0,0,0
YCR091W|KIN82,0,0,0,0,0,0
YCR092C|MSH3,0,0,0,0,0,0
YCR093W|CDC39,0,0,0,0,0,0
YCR094W|CDC50,0,0,0,0,0,0
YCR095C|OCA4,0,0,0,0,0,0
YCR095W-A|YCR095W-A,0,0,0,0,0,0
YCR096C|HMRA2,0,0,0,0,0,0
YCR097W|HMRA1,0,0,0,0,0,0
YCR097W-A|YCR097W-A,0,0,0,0,0,0
tT(AGU)C|tT(AGU)C,0,0,0,0,0,0
YCR098C|GIT1,0,0,0,0,0,0
YCR099C|YCR099C,0,0,0,0,0,0
YCR100C|YCR100C,0,0,0,0,0,0
YCR101C|YCR101C,0,0,0,0,0,0
YCR102C|YCR102C,0,0,0,0,0,0
YCR102W-A|YCR102W-A,0,0,0,0,0,0
YCR104W|PAU3,0,0,0,0,0,0
YCR105W|ADH7,0,0,0,0,0,0
YCR106W|RDS1,0,0,0,0,0,0
YCR107W|AAD3,0,0,0,0,0,0
YCR108C|YCR108C,0,0,0,0,0,0
YDL248W|COS7,0,0,0,0,0,0
YDL247W-A|YDL247W-A,0,0,0,0,0,0
YDL247W|MPH2,0,0,0,0,0,0
YDL246C|SOR2,0,0,0,0,0,0
YDL245C|HXT15,0,0,0,0,0,0
YDL244W|THI13,0,0,0,0,0,0
YDL243C|AAD4,0,0,0,0,0,0
YDL242W|YDL242W,0,0,0,0,0,0
YDL241W|YDL241W,0,0,0,0,0,0
YDL240C-A|YDL240C-A,0,0,0,0,0,0
YDL240W|LRG1,0,0,0,0,0,0
YDL239C|ADY3,0,0,0,0,0,0
YDL238C|GUD1,0,0,0,0,0,0
YDL237W|AIM6,0,0,0,0,0,0
YDL236W|PHO13,0,0,0,0,0,0
YDL235C|YPD1,0,0,0,0,0,0
YDL234C|GYP7,0,0,0,0,0,0
YDL233W|YDL233W,0,0,0,0,0,0
YDL232W|OST4,0,0,0,0,0,0
YDL231C|BRE4,0,0,0,0,0,0
YDL230W|PTP1,0,0,0,0,0,0
YDL229W|SSB1,0,0,0,0,0,0
YDL228C|YDL228C,0,0,0,0,0,0
YDL227C|HO,0,0,0,0,0,0
YDL226C|GCS1,0,0,0,0,0,0
YDL225W|SHS1,0,0,0,0,0,0
YDL224C|WHI4,0,0,0,0,0,0
YDL223C|HBT1,0,0,0,0,0,0
YDL222C|FMP45,0,0,0,0,0,0
YDL221W|YDL221W,0,0,0,0,0,0
YDL220C|CDC13,0,0,0,0,0,0
YDL219W|DTD1,0,0,0,0,0,0
YDL218W|YDL218W,0,0,0,0,0,0
YDL217C|TIM22,0,0,0,0,0,0
YDL216C|RRI1,0,0,0,0,0,0
YDL215C|GDH2,0,0,0,0,0,0
YDL214C|PRR2,0,0,0,0,0,0
YDL213C|NOP6,0,0,0,0,0,0
YDL212W|SHR3,0,0,0,0,0,0
YDL211C|YDL211C,0,0,0,0,0,0
tG(GCC)D1|tG(GCC)D1,0,0,0,0,0,0
YDL210W|UGA4,0,0,0,0,0,0
YDL209C|CWC2,0,0,0,0,0,0
YDL208W|NHP2,0,0,0,0,0,0
YDL207W|GLE1,0,0,0,0,0,0
YDL206W|YDL206W,0,0,0,0,0,0
YDL205C|HEM3,0,0,0,0,0,0
YDL204W|RTN2,0,0,0,0,0,0
YDL203C|ACK1,0,0,0,0,0,0
YDL202W|MRPL11,0,0,0,0,0,0
YDL201W|TRM8,0,0,0,0,0,0
YDL200C|MGT1,0,0,0,0,0,0
YDL199C|YDL199C,0,0,0,0,0,0
YDL198C|GGC1,0,0,0,0,0,0
YDL197C|ASF2,0,0,0,0,0,0
YDL196W|YDL196W,0,0,0,0,0,0
YDL195W|SEC31,0,0,0,0,0,0
YDL194W|SNF3,0,0,0,0,0,0
YDL193W|NUS1,0,0,0,0,0,0
YDL192W|ARF1,0,0,0,0,0,0
YDL191W|RPL35A,0,0,0,0,0,0
YDL190C|UFD2,0,0,0,0,0,0
YDL189W|RBS1,0,0,0,0,0,0
YDL188C|PPH22,0,0,0,0,0,0
YDL187C|YDL187C,0,0,0,0,0,0
YDL186W|YDL186W,0,0,0,0,0,0
YDL185C-A|YDL185C-A,0,0,0,0,0,0
YDL185W|TFP1,0,0,0,0,0,0
YDL184C|RPL41A,0,0,0,0,0,0
YDL183C|YDL183C,0,0,0,0,0,0
YDL182W|LYS20,0,0,0,0,0,0
YDL181W|INH1,0,0,0,0,0,0
YDL180W|YDL180W,0,0,0,0,0,0
YDL179W|PCL9,0,0,0,0,0,0
YDL178W|DLD2,0,0,0,0,0,0
YDL177C|YDL177C,0,0,0,0,0,0
YDL176W|YDL176W,0,0,0,0,0,0
YDL175C|AIR2,0,0,0,0,0,0
YDL174C|DLD1,0,0,0,0,0,0
YDL173W|PAR32,0,0,0,0,0,0
YDL172C|YDL172C,0,0,0,0,0,0
YDL171C|GLT1,0,0,0,0,0,0
YDL170W|UGA3,0,0,0,0,0,0
YDL169C|UGX2,0,0,0,0,0,0
YDL168W|SFA1,0,0,0,0,0,0
YDL167C|NRP1,0,0,0,0,0,0
YDL166C|FAP7,0,0,0,0,0,0
YDL165W|CDC36,0,0,0,0,0,0
YDL164C|CDC9,0,0,0,0,0,0
YDL163W|YDL163W,0,0,0,0,0,0
YDL162C|YDL162C,0,0,0,0,0,0
YDL161W|ENT1,0,0,0,0,0,0
YDL160C-A|YDL160C-A,0,0,0,0,0,0
YDL160C|DHH1,0,0,0,0,0,0
YDL159W-A|YDL159W-A,0,0,0,0,0,0
YDL159W|STE7,0,0,0,0,0,0
YDL159C-B|YDL159C-B,0,0,0,0,0,0
YDL158C|YDL158C,0,0,0,0,0,0
YDL157C|YDL157C,0,0,0,0,0,0
YDL156W|YDL156W,0,0,0,0,0,0
YDL155W|CLB3,0,0,0,0,0,0
YDL154W|MSH5,0,0,0,0,0,0
YDL153C|SAS10,0,0,0,0,0,0
YDL152W|YDL152W,0,0,0,0,0,0
YDL151C|BUD30,0,0,0,0,0,0
YDL150W|RPC53,0,0,0,0,0,0
YDL149W|ATG9,0,0,0,0,0,0
YDL148C|NOP14,0,0,0,0,0,0
YDL147W|RPN5,0,0,0,0,0,0
YDL146W|LDB17,0,0,0,0,0,0
YDL145C|COP1,0,0,0,0,0,0
YDL144C|YDL144C,0,0,0,0,0,0
YDL143W|CCT4,0,0,0,0,0,0
YDL142C|CRD1,0,0,0,0,0,0
YDL141W|BPL1,0,0,0,0,0,0
YDL140C|RPO21,0,0,0,0,0,0
YDL139C|SCM3,0,0,0,0,0,0
YDL138W|RGT2,0,0,0,0,0,0
YDL137W|ARF2,0,0,0,0,0,0
YDL136W|RPL35B,0,0,0,0,0,0
YDL135C|RDI1,0,0,0,0,0,0
YDL134C|PPH21,0,0,0,0,0,0
YDL133C-A|RPL41B,0,0,0,0,0,0
YDL133W|YDL133W,0,0,0,0,0,0
YDL132W|CDC53,0,0,0,0,0,0
YDL131W|LYS21,0,0,0,0,0,0
YDL130W-A|STF1,0,0,0,0,0,0
YDL130W|RPP1B,0,0,0,0,0,0
YDL129W|YDL129W,0,0,0,0,0,0
YDL128W|VCX1,0,0,0,0,0,0
YDL127W|PCL2,0,0,0,0,0,0
YDL126C|CDC48,0,0,0,0,0,0
YDL125C|HNT1,0,0,0,0,0,0
YDL124W|YDL124W,0,0,0,0,0,0
YDL123W|SNA4,0,0,0,0,0,0
YDL122W|UBP1,0,0,0,0,0,0
YDL121C|YDL121C,0,0,0,0,0,0
YDL120W|YFH1,0,0,0,0,0,0
YDL119C|YDL119C,0,0,0,0,0,0
YDL118W|YDL118W,0,0,0,0,0,0
YDL117W|CYK3,0,0,0,0,0,0
YDL116W|NUP84,0,0,0,0,0,0
YDL115C|IWR1,0,0,0,0,0,0
YDL114W-A|YDL114W-A,0,0,0,0,0,0
YDL114W|YDL114W,0,0,0,0,0,0
YDL113C|ATG20,0,0,0,0,0,0
YDL112W|TRM3,0,0,0,0,0,0
YDL111C|RRP42,0,0,0,0,0,0
YDL110C|TMA17,0,0,0,0,0,0
YDL109C|YDL109C,0,0,0,0,0,0
YDL108W|KIN28,0,0,0,0,0,0
YDL107W|MSS2,0,0,0,0,0,0
YDL106C|PHO2,0,0,0,0,0,0
YDL105W|NSE4,0,0,0,0,0,0
YDL104C|QRI7,0,0,0,0,0,0
YDL103C|QRI1,0,0,0,0,0,0
YDL102W|POL3,0,0,0,0,0,0
YDL101C|DUN1,0,0,0,0,0,0
YDL100C|GET3,0,0,0,0,0,0
YDL099W|BUG1,0,0,0,0,0,0
YDL098C|SNU23,0,0,0,0,0,0
YDL097C|RPN6,0,0,0,0,0,0
YDL096C|OPI6,0,0,0,0,0,0
YDL095W|PMT1,0,0,0,0,0,0
YDL094C|YDL094C,0,0,0,0,0,0
YDL093W|PMT5,0,0,0,0,0,0
YDL092W|SRP14,0,0,0,0,0,0
YDL091C|UBX3,0,0,0,0,0,0
YDL090C|RAM1,0,0,0,0,0,0
YDL089W|NUR1,0,0,0,0,0,0
YDL088C|ASM4,0,0,0,0,0,0
YDL087C|LUC7,0,0,0,0,0,0
YDL086W|YDL086W,0,0,0,0,0,0
YDL086C-A|YDL086C-A,0,0,0,0,0,0
YDL085C-A|YDL085C-A,0,0,0,0,0,0
YDL085W|NDE2,0,0,0,0,0,0
YDL084W|SUB2,0,0,0,0,0,0
YDL083C|RPS16B,0,0,0,0,0,0
YDL082W|RPL13A,0,0,0,0,0,0
YDL081C|RPP1A,0,0,0,0,0,0
YDL080C|THI3,0,0,0,0,0,0
YDL079C|MRK1,0,0,0,0,0,0
YDL078C|MDH3,0,0,0,0,0,0
YDL077C|VAM6,0,0,0,0,0,0
YDL076C|RXT3,0,0,0,0,0,0
YDL075W|RPL31A,0,0,0,0,0,0
snR63|SNR63,0,0,0,0,0,0
YDL074C|BRE1,0,0,0,0,0,0
YDL073W|YDL073W,0,0,0,0,0,0
YDL072C|YET3,0,0,0,0,0,0
YDL071C|YDL071C,0,0,0,0,0,0
YDL070W|BDF2,0,0,0,0,0,0
YDL069C|CBS1,0,0,0,0,0,0
YDL068W|YDL068W,0,0,0,0,0,0
YDL067C|COX9,0,0,0,0,0,0
YDL066W|IDP1,0,0,0,0,0,0
YDL065C|PEX19,0,0,0,0,0,0
YDL064W|UBC9,0,0,0,0,0,0
YDL063C|YDL063C,0,0,0,0,0,0
YDL062W|YDL062W,0,0,0,0,0,0
YDL061C|RPS29B,0,0,0,0,0,0
YDL060W|TSR1,0,0,0,0,0,0
YDL059C|RAD59,0,0,0,0,0,0
YDL058W|USO1,0,0,0,0,0,0
YDL057W|YDL057W,0,0,0,0,0,0
YDL056W|MBP1,0,0,0,0,0,0
YDL055C|PSA1,0,0,0,0,0,0
tK(UUU)D|tK(UUU)D,0,0,0,0,0,0
YDL054C|MCH1,0,0,0,0,0,0
YDL053C|PBP4,0,0,0,0,0,0
YDL052C|SLC1,0,0,0,0,0,0
YDL051W|LHP1,0,0,0,0,0,0
YDL050C|YDL050C,0,0,0,0,0,0
YDL049C|KNH1,0,0,0,0,0,0
YDL048C|STP4,0,0,0,0,0,0
YDL047W|SIT4,0,0,0,0,0,0
YDL046W|NPC2,0,0,0,0,0,0
YDL045W-A|MRP10,0,0,0,0,0,0
YDL045C|FAD1,0,0,0,0,0,0
YDL044C|MTF2,0,0,0,0,0,0
YDL043C|PRP11,0,0,0,0,0,0
YDL042C|SIR2,0,0,0,0,0,0
YDL041W|YDL041W,0,0,0,0,0,0
YDL040C|NAT1,0,0,0,0,0,0
YDL039C|PRM7,0,0,0,0,0,0
YDL037C|BSC1,0,0,0,0,0,0
YDL036C|PUS9,0,0,0,0,0,0
YDL035C|GPR1,0,0,0,0,0,0
YDL034W|YDL034W,0,0,0,0,0,0
YDL033C|SLM3,0,0,0,0,0,0
YDL032W|YDL032W,0,0,0,0,0,0
YDL031W|DBP10,0,0,0,0,0,0
YDL030W|PRP9,0,0,0,0,0,0
YDL029W|ARP2,0,0,0,0,0,0
YDL028C|MPS1,0,0,0,0,0,0
YDL027C|YDL027C,0,0,0,0,0,0
YDL026W|YDL026W,0,0,0,0,0,0
YDL025C|RTK1,0,0,0,0,0,0
YDL025W-A|YDL025W-A,0,0,0,0,0,0
YDL024C|DIA3,0,0,0,0,0,0
YDL022C-A|YDL022C-A,0,0,0,0,0,0
tA(AGC)D|tA(AGC)D,0,0,0,0,0,0
YDL023C|YDL023C,0,0,0,0,0,0
YDL022W|GPD1,0,0,0,0,0,0
YDL021W|GPM2,0,0,0,0,0,0
YDL020C|RPN4,0,0,0,0,0,0
YDL019C|OSH2,0,0,0,0,0,0
YDL018C|ERP3,0,0,0,0,0,0
YDL017W|CDC7,0,0,0,0,0,0
YDL016C|YDL016C,0,0,0,0,0,0
YDL015C|TSC13,0,0,0,0,0,0
YDL014W|NOP1,0,0,0,0,0,0
YDL013W|SLX5,0,0,0,0,0,0
YDL012C|YDL012C,0,0,0,0,0,0
YDL011C|YDL011C,0,0,0,0,0,0
YDL010W|GRX6,0,0,0,0,0,0
YDL009C|YDL009C,0,0,0,0,0,0
YDL008W|APC11,0,0,0,0,0,0
tT(AGU)D|tT(AGU)D,0,0,0,0,0,0
YDL007C-A|YDL007C-A,0,0,0,0,0,0
tS(AGA)D1|tS(AGA)D1,0,0,0,0,0,0
YDL007W|RPT2,0,0,0,0,0,0
YDL006W|PTC1,0,0,0,0,0,0
YDL005C|MED2,0,0,0,0,0,0
YDL004W|ATP16,0,0,0,0,0,0
YDL003W|MCD1,0,0,0,0,0,0
YDL002C|NHP10,0,0,0,0,0,0
YDL001W|RMD1,0,0,0,0,0,0
YDR001C|NTH1,0,0,0,0,0,0
YDR002W|YRB1,0,0,0,0,0,0
YDR003W|RCR2,0,0,0,0,0,0
YDR003W-A|YDR003W-A,0,0,0,0,0,0
YDR004W|RAD57,0,0,0,0,0,0
YDR005C|MAF1,0,0,0,0,0,0
YDR006C|SOK1,0,0,0,0,0,0
YDR007W|TRP1,0,0,0,0,0,0
YDR008C|YDR008C,0,0,0,0,0,0
YDR009W|GAL3,0,0,0,0,0,0
YDR010C|YDR010C,0,0,0,0,0,0
YDR011W|SNQ2,0,0,0,0,0,0
YDR012W|RPL4B,0,0,0,0,0,0
YDR013W|PSF1,0,0,0,0,0,0
YDR014W|RAD61,0,0,0,0,0,0
YDR014W-A|HED1,0,0,0,0,0,0
YDR015C|YDR015C,0,0,0,0,0,0
YDR016C|DAD1,0,0,0,0,0,0
YDR017C|KCS1,0,0,0,0,0,0
YDR018C|YDR018C,0,0,0,0,0,0
YDR019C|GCV1,0,0,0,0,0,0
YDR020C|DAS2,0,0,0,0,0,0
YDR021W|FAL1,0,0,0,0,0,0
YDR022C|CIS1,0,0,0,0,0,0
tV(UAC)D|tV(UAC)D,0,0,0,0,0,0
YDR023W|SES1,0,0,0,0,0,0
YDR024W|FYV1,0,0,0,0,0,0
YDR025W|RPS11A,0,0,0,0,0,0
YDR026C|YDR026C,0,0,0,0,0,0
YDR027C|VPS54,0,0,0,0,0,0
YDR028C|REG1,0,0,0,0,0,0
YDR029W|YDR029W,0,0,0,0,0,0
YDR030C|RAD28,0,0,0,0,0,0
YDR031W|MIC14,0,0,0,0,0,0
YDR032C|PST2,0,0,0,0,0,0
YDR033W|MRH1,0,0,0,0,0,0
YDR034C|LYS14,0,0,0,0,0,0
YDR034C-D|YDR034C-D,0,0,0,0,0,0
YDR034C-C|YDR034C-C,0,0,0,0,0,0
tL(UAA)D|tL(UAA)D,0,0,0,0,0,0
YDR034C-A|YDR034C-A,0,0,0,0,0,0
tQ(UUG)D1|tQ(UUG)D1,0,0,0,0,0,0
YDR034W-B|YDR034W-B,0,0,0,0,0,0
YDR035W|ARO3,0,0,0,0,0,0
YDR036C|EHD3,0,0,0,0,0,0
YDR037W|KRS1,0,0,0,0,0,0
YDR038C|ENA5,0,0,0,0,0,0
YDR039C|ENA2,0,0,0,0,0,0
YDR040C|ENA1,0,0,0,0,0,0
YDR041W|RSM10,0,0,0,0,0,0
YDR042C|YDR042C,0,0,0,0,0,0
snR47|SNR47,0,0,0,0,0,0
YDR043C|NRG1,0,0,0,0,0,0
YDR044W|HEM13,0,0,0,0,0,0
YDR045C|RPC11,0,0,0,0,0,0
YDR046C|BAP3,0,0,0,0,0,0
YDR047W|HEM12,0,0,0,0,0,0
YDR048C|YDR048C,0,0,0,0,0,0
YDR049W|YDR049W,0,0,0,0,0,0
YDR050C|TPI1,0,0,0,0,0,0
YDR051C|DET1,0,0,0,0,0,0
YDR052C|DBF4,0,0,0,0,0,0
